trade_date,ic
2021-04-14,0.07539118065433854
2021-04-15,-0.3966734152679165
2021-04-16,-0.08108108108108109
2021-04-19,0.13416502516962134
2021-04-20,-0.006237347495247238
2021-04-21,-0.31928389409352237
2021-04-22,0.40811004230226955
2021-04-23,-0.39306231934961544
2021-04-26,0.11271613044429853
2021-04-27,-0.3971328518275333
2021-04-28,0.3096157115568572
2021-04-29,-0.03260929041374872
2021-04-30,0.5340044873123951
2021-05-06,0.22038627816540246
2021-05-07,0.22704891125943757
2021-05-10,0.08031952739493813
2021-05-11,0.013021118284276179
2021-05-12,-0.40445708866761493
2021-05-13,-0.04148885727833096
2021-05-14,-0.19657418313409608
2021-05-17,0.0828363518228449
2021-05-18,-0.4290403764087975
2021-05-19,-0.07298391508917824
2021-05-20,0.06007221796695481
2021-05-21,-0.16042897885512397
2021-05-24,0.11336652640484454
2021-05-25,-0.10166338428131663
2021-05-26,-0.08345681954083224
2021-05-27,0.386343430232347
2021-05-28,-0.258357498882083
2021-05-31,-0.2782580151001204
2021-06-01,0.04267658812537584
2021-06-02,-0.24368092789145418
2021-06-03,0.2688477951635846
2021-06-04,-0.12945231731364007
2021-06-07,-0.015870410108265
2021-06-08,0.35835430572272675
2021-06-09,0.20440991440564635
2021-06-10,0.10187110187110189
2021-06-11,0.05897800634642739
2021-06-15,-0.19915741125175393
2021-06-16,0.25856220593062695
2021-06-17,0.04168946274209432
2021-06-18,-0.11861902955873695
2021-06-21,0.27278695699748334
2021-06-22,-0.11458903634479813
2021-06-23,0.2097603676551045
2021-06-24,-0.09629589115469421
2021-06-25,0.1131476721067657
2021-06-28,-0.08895940474887844
2021-06-29,0.05744925324569825
2021-06-30,0.25387098577146655
2021-07-01,-0.09990152095415253
2021-07-02,0.16293702491970416
2021-07-05,-0.07364044206149468
2021-07-06,0.16249931632354647
2021-07-07,-0.34152213215204613
2021-07-08,-0.0285589232957654
2021-07-09,-0.1296640770324981
2021-07-12,0.435167961483751
2021-07-13,0.02746471167523799
2021-07-14,0.10187110187110189
2021-07-15,-0.1439203274053577
2021-07-16,-0.05241273662326294
2021-07-19,-0.00973848342269395
2021-07-20,-0.06676517355890792
2021-07-21,-0.3394430163202971
2021-07-22,-0.19270120945842784
2021-07-23,-0.18132078595832762
2021-07-26,-0.17026864390534568
2021-07-27,0.025495130758288652
2021-07-28,-0.09552990111141825
2021-07-29,-0.5051975051975052
2021-07-30,0.385271911587701
2021-08-02,0.05209872559678716
2021-08-03,0.15267593667716656
2021-08-04,-0.1438888280993544
2021-08-05,-0.09355509355509356
2021-08-06,0.330141708651946
2021-08-09,0.22945617682459787
2021-08-10,0.05197789579372699
2021-08-11,-0.049324165484527636
2021-08-12,0.0349712525064567
2021-08-13,-0.006018493197168388
2021-08-16,0.11982272819817064
2021-08-17,0.14381875091213936
2021-08-18,-0.25430869436762427
2021-08-19,-0.16720468373224176
2021-08-20,-0.11325090272458695
2021-08-23,-0.011926906663748767
2021-08-24,0.3108655213918372
2021-08-25,0.0467228361965204
2021-08-26,-0.2599989061176744
2021-08-27,0.2233285917496444
2021-08-30,-0.06981452108715332
2021-08-31,-0.09836962468541416
2021-09-01,0.19203413940256045
2021-09-02,0.26340555920332676
2021-09-03,-0.029434292592187328
2021-09-06,0.1932340994573511
2021-09-07,0.29051318525002734
2021-09-08,0.04388749147494179
2021-09-09,0.18624500766510174
2021-09-10,0.7523116496460485
2021-09-13,-0.5504978662873399
2021-09-14,0.2966407703249808
2021-09-15,-0.22223438012911695
2021-09-16,-0.1244118612539665
2021-09-17,0.3454426086005033
2021-09-22,-0.15089178247072985
2021-09-23,-0.2260764899154525
2021-09-24,-0.3831044487870278
2021-09-27,0.39533865849655325
2021-09-28,-0.26876778288465747
2021-09-29,0.06346774644286664
2021-09-30,-0.18460360042951038
2021-10-08,0.05690211750050112
2021-10-11,0.11522048364153627
2021-10-12,-0.38395885764306814
2021-10-13,0.2840728789063479
2021-10-14,0.06641864536601379
2021-10-15,-0.020242914979757082
2021-10-18,-0.14302128379452878
2021-10-19,0.09990152095415253
2021-10-20,0.14826567458146406
2021-10-21,0.10013680025485573
2021-10-22,0.17737170368749317
2021-10-25,0.02232435994982626
2021-10-26,0.10734215997373893
2021-10-27,-0.2671484421250492
2021-10-28,-0.3697341065762118
2021-10-29,0.03184155815734763
2021-11-01,-0.5660356712988291
2021-11-02,0.3723602144654777
2021-11-03,-0.22082398676156012
2021-11-04,-0.1832904746410373
2021-11-05,0.2362532147761191
2021-11-08,0.14717146296093664
2021-11-09,0.09717130834700961
2021-11-10,-0.03764293926956229
2021-11-11,-0.06166557233530312
2021-11-12,0.13328226753001995
2021-11-15,-0.42575774154721524
2021-11-16,0.5842087984241628
2021-11-17,0.3225912353682256
2021-11-18,-0.038080647865719984
2021-11-19,0.49537670370147807
2021-11-22,-0.08994911651040755
2021-11-23,-0.2375533428165007
2021-11-24,-0.04803851842830768
2021-11-25,0.10067297711627123
2021-11-26,0.02702998467936091
2021-11-29,0.282540898819796
2021-11-30,0.2786956997483313
2021-12-01,-0.07342159973738921
2021-12-02,-0.324871430134588
2021-12-03,-0.2908732764281024
2021-12-06,-0.41678520625889043
2021-12-07,0.03151501892335447
2021-12-08,-0.20866615603457708
2021-12-09,-0.23612479474548442
2021-12-10,0.12747565379144327
2021-12-13,-0.327077748478842
2021-12-14,0.5960170697012802
2021-12-15,-0.1985994091257249
2021-12-16,-0.21523142575774157
2021-12-17,-0.09924499398183609
2021-12-20,0.20516467884888936
2021-12-21,-0.09574351679614837
2021-12-22,-0.03293937404246005
2021-12-23,-0.5890141153299047
2021-12-24,-0.09410734817390572
2021-12-27,0.022541992702121597
2021-12-28,0.49682644202064324
2021-12-29,0.009300798774482985
2021-12-30,0.0642477981624245
2021-12-31,-0.17837601225651126
2022-01-04,-0.24653936678582508
2022-01-05,0.22087232826537076
2022-01-06,-0.13885545464492832
2022-01-07,-0.49439185936012325
2022-01-10,0.05329393772335975
2022-01-11,0.20749658033800605
2022-01-12,0.2703944852764198
2022-01-13,-0.06303003784670894
2022-01-14,0.026487167849781713
2022-01-17,0.226892138996092
2022-01-18,0.10846010985453196
2022-01-19,-0.2476200897253529
2022-01-20,0.03698840030902586
2022-01-21,0.5581573476310319
2022-01-24,0.07484816994296686
2022-01-25,0.20616074879027713
2022-01-26,-0.21785753364700733
2022-01-27,0.1703780710543851
2022-01-28,0.14563956669219827
2022-02-07,-0.5817923186344238
2022-02-08,0.07561002297844403
2022-02-09,0.03173387322143332
2022-02-10,-0.05854032169821643
2022-02-11,-0.22859331434335933
2022-02-14,-0.08217978892860836
2022-02-15,0.117087049472185
2022-02-16,0.36776452565926243
2022-02-17,0.09464930517562095
2022-02-18,0.08360234186612088
2022-02-21,0.25024619761461864
2022-02-22,0.13175028744346798
2022-02-23,0.371833452435967
2022-02-24,-0.508261297734982
2022-02-25,-0.07802155726511019
2022-02-28,-0.08404005046227858
2022-03-01,0.6252667296112759
2022-03-02,0.21075107164611942
2022-03-03,-0.09104836944626832
2022-03-04,0.3266221687274318
2022-03-07,-0.1291240358665218
2022-03-08,-0.08031952739493813
2022-03-09,-0.16993106466790678
2022-03-10,-0.13809706208775466
2022-03-11,0.12212069832799857
2022-03-14,-0.014553014553014552
2022-03-15,0.17562096509464928
2022-03-16,-0.22882468948571913
2022-03-17,0.034467666046613415
2022-03-18,-0.2123864755443703
2022-03-21,0.2887624466571835
2022-03-22,0.15188488286672222
2022-03-23,0.18587008060692267
2022-03-24,0.22024656235182546
2022-03-25,0.4748043996820661
2022-03-28,-0.07036935715049467
2022-03-29,-0.15582426023214155
2022-03-30,0.2610931776080686
2022-03-31,0.12170296596256976
2022-04-01,0.1793805449561835
2022-04-06,-0.03315461210198052
2022-04-07,-0.11030256623174063
2022-04-08,-0.018930896783820567
2022-04-11,-0.008425429478061058
2022-04-12,0.12375533428165006
2022-04-13,-0.15114370505460004
2022-04-14,0.450839854042432
2022-04-15,0.0850248948036334
2022-04-18,0.24402254235791826
2022-04-19,-0.18744870630453545
2022-04-20,-0.18712042485741717
2022-04-21,-0.1806543385490754
2022-04-22,-0.31174089068825905
2022-04-25,-0.20309678861717323
2022-04-26,0.5570631360105045
2022-04-27,-0.03009081956450377
2022-04-28,0.33581354633986216
2022-04-29,0.20275741328372904
2022-05-05,0.25120028495315844
2022-05-06,0.130393551446183
2022-05-09,0.16905569537148482
2022-05-10,0.2432698621142482
2022-05-11,-0.04661596549079515
2022-05-12,-0.046066309224203954
2022-05-13,-0.18427531898239208
2022-05-16,0.03971988182514498
2022-05-17,-0.04388028676480952
2022-05-18,0.08436833190939685
2022-05-19,-0.17420802127076498
2022-05-20,0.14019919346483897
2022-05-23,0.215899765054786
2022-05-24,0.0659954048862591
2022-05-25,0.16234877609031612
2022-05-26,-0.30677465986100205
2022-05-27,0.16030200240726555
2022-05-30,0.09749425538899222
2022-05-31,0.2338458174972517
2022-06-01,-0.04365904365904366
2022-06-02,-0.15440170729462901
2022-06-06,0.22906862757369864
2022-06-07,0.1768342728477112
2022-06-08,0.16632926653992636
2022-06-09,-0.12185379732983145
2022-06-10,-0.17956995157369682
2022-06-13,0.08042455410876463
2022-06-14,0.10756688750575501
2022-06-15,-0.47472094834483486
2022-06-16,-0.21982711456395665
2022-06-17,-0.3266221687274318
2022-06-20,0.19838056680161942
2022-06-21,0.2856986541197067
2022-06-22,0.1283510230878652
2022-06-23,-0.1557148330831021
2022-06-24,-0.15899764755428486
2022-06-27,-0.0364412346239811
2022-06-28,0.38373557130742814
2022-06-29,-0.0945450567700634
2022-06-30,0.2227329970366846
2022-07-01,0.10340299813984023
2022-07-04,0.2690666374876901
2022-07-05,0.0613852719115877
2022-07-06,0.08173209510096278
2022-07-07,0.048924643575134166
2022-07-08,-0.04365904365904366
2022-07-11,-0.31832357655568805
2022-07-12,0.04431557063136011
2022-07-13,0.4812606014753922
2022-07-14,-0.20844731371047162
2022-07-15,0.16646602128026547
2022-07-18,0.010398423880154403
2022-07-19,-0.21813605588683865
2022-07-20,-0.2805385356188557
2022-07-21,0.3406118362546253
2022-07-22,-0.2615999124534909
2022-07-25,0.18733927915549603
2022-07-26,0.3233572254115016
2022-07-27,0.10953058321479374
2022-07-28,0.5912025385709596
2022-07-29,-0.4960061275850749
2022-08-01,-0.033156426158945845
2022-08-02,-0.4531378241722599
2022-08-03,-0.02199365357260094
2022-08-04,-0.07692307692307691
2022-08-05,-0.046397111192716306
2022-08-08,0.029326475942565964
2022-08-09,0.03796914323230113
2022-08-10,0.1443265127475654
2022-08-11,0.09721919564766444
2022-08-12,0.15220483641536273
2022-08-15,-0.10008207949319964
2022-08-16,0.24511681384831255
2022-08-17,0.19105980222283647
2022-08-18,0.36426304847357477
2022-08-19,-0.2438997702155597
2022-08-22,0.4229359310373786
2022-08-23,0.20732107682206172
2022-08-24,0.25693494594457045
2022-08-25,-0.021337126600284494
2022-08-26,-0.09476391106814225
2022-08-29,0.3666922502137337
2022-08-30,0.08131772111192455
2022-08-31,0.2946977769001024
2022-09-01,-0.12900755006018164
2022-09-02,0.6265798553997489
2022-09-05,-0.03218038548174099
2022-09-06,-0.0018608724235632539
2022-09-07,0.28408842367524
2022-09-08,0.33484707606064124
2022-09-09,-0.001641317430791115
2022-09-13,0.22127380170715694
2022-09-14,0.16688553293937403
2022-09-15,-0.1911587701061385
2022-09-16,0.038737210759956536
2022-09-19,-0.278726198292843
2022-09-20,0.31494856831176454
2022-09-21,0.39599518546886975
2022-09-22,-0.00010943912465084708
2022-09-23,-0.02615308862042263
2022-09-26,-0.26862895283947913
2022-09-27,-0.3300322815029065
2022-09-28,0.0536222371343866
2022-09-29,-0.1876572929204508
2022-09-30,-0.11872196082722399
2022-10-10,0.134883721132169
2022-10-11,0.5034467666046613
2022-10-12,0.19207617840030633
2022-10-13,-0.07791213011607077
2022-10-14,0.2121046295282915
2022-10-17,-0.21503611422259117
2022-10-18,0.2501504627041261
2022-10-19,0.03479783339453723
2022-10-20,0.20146640523348108
2022-10-21,0.01729138190193137
2022-10-24,-0.03753556599407062
2022-10-25,0.2325199693620746
2022-10-26,-0.11021726192429551
2022-10-27,-0.18634423897581792
2022-10-28,0.20332676856263326
2022-10-31,0.3544151438888281
2022-11-01,0.2152549804966091
2022-11-02,-0.12191384848616485
2022-11-03,0.0706899382794687
2022-11-04,-0.14104387788598313
2022-11-07,0.2537615586224271
2022-11-08,0.02451168138483125
2022-11-09,-0.06641864536601379
2022-11-10,-0.3723602144654777
2022-11-11,0.32240766122139547
2022-11-14,0.38649669040725
2022-11-15,-0.18393697341065762
2022-11-16,0.17780938833570412
2022-11-17,-0.20562486443982128
2022-11-18,-0.29198358456846
2022-11-21,0.3135087819979533
2022-11-22,0.22797417641472253
2022-11-23,-0.10252762884341832
2022-11-24,0.35666211150882493
2022-11-25,0.12528723055038843
2022-11-28,-0.1638124421120196
2022-11-29,0.023307982745397575
2022-11-30,0.1476091476091476
2022-12-01,-0.2173223179922985
2022-12-02,0.3380204633827845
2022-12-05,0.24601743830122355
2022-12-06,-0.0014227865066689356
2022-12-07,0.5065382729034994
2022-12-08,0.3531214099502253
2022-12-09,-0.16927453769559034
2022-12-12,0.5543579370337283
2022-12-13,0.2925467877859253
2022-12-14,0.2132618448407922
2022-12-15,0.0626983258562206
2022-12-16,0.34522376627639784
2022-12-19,-0.1292334630155612
2022-12-20,0.23689681584418426
2022-12-21,0.21041689462742094
2022-12-22,-0.08503885505244331
2022-12-23,0.2527225995860957
2022-12-26,0.037209302381288
2022-12-27,-0.433426382996428
2022-12-28,-0.10615014289868367
2022-12-29,-0.08452401529530244
2022-12-30,0.2824160192581245
2023-01-03,-0.2348435120212115
2023-01-04,0.098872838695557
2023-01-05,-0.01762259204952483
2023-01-06,-0.3581550588060388
2023-01-09,-0.22794922302473186
2023-01-10,0.20560236349710034
2023-01-11,0.17911104063015656
2023-01-12,-0.08748016608930913
2023-01-13,-0.34033705405996934
2023-01-16,0.061073716140771506
2023-01-17,-0.07014664040271393
2023-01-18,-0.28044643834117516
2023-01-19,0.20932268300689352
2023-01-20,-0.14935988620199148
2023-01-30,-0.08918312646713157
2023-01-31,0.42709416270087674
2023-02-01,0.050235308197003184
2023-02-02,0.592876293495606
2023-02-03,-0.09836962468541416
2023-02-06,-0.07247647243102912
2023-02-07,-0.28824688115561387
2023-02-08,0.422475106685633
2023-02-09,-0.5209826565767035
2023-02-10,-0.25075247971058695
2023-02-13,0.062058776078525876
2023-02-14,0.3891229419841961
2023-02-15,-0.16139621402779297
2023-02-16,-0.6203085676769887
2023-02-17,0.283072546230441
2023-02-20,-0.16624713104847025
2023-02-21,0.2368521894778307
2023-02-22,-0.27483172921818955
2023-02-23,0.18680236487428148
2023-02-24,-0.419722019467336
2023-02-27,0.416707799864752
2023-02-28,0.5444000664711407
2023-03-01,0.19423318954497978
2023-03-02,0.2863708490361759
2023-03-03,0.022107913014096696
2023-03-06,-0.06466790677316993
2023-03-07,0.5573734618467641
2023-03-08,-0.22500684297703102
2023-03-09,-0.2884499648679249
2023-03-10,0.28046178298804686
2023-03-13,0.05652111656026347
2023-03-14,0.1629459410063299
2023-03-15,0.15644845786093747
2023-03-16,0.25288614143011173
2023-03-17,-0.06817311385156193
2023-03-20,-0.058115355497452205
2023-03-21,0.3442766469687021
2023-03-22,0.4225738101040728
2023-03-23,-0.2236518094715758
2023-03-24,0.19743898907928925
2023-03-27,0.30807113958187854
2023-03-28,0.1278179040264562
2023-03-29,-0.1722477566207047
2023-03-30,0.2803616663512668
2023-03-31,0.07955789060550827
2023-04-03,-0.02604651197885865
2023-04-04,-0.392493708283182
2023-04-06,-0.4540380854501429
2023-04-07,0.5016418834377394
2023-04-10,0.07401326135275152
2023-04-11,0.1500656823463104
2023-04-12,0.2922639238428712
2023-04-13,0.1994856926988722
2023-04-14,-0.031077310327196767
2023-04-17,0.14273204989180358
2023-04-18,0.30708618744822425
2023-04-19,0.4805209046063093
2023-04-20,0.5479916952993354
2023-04-21,0.22610123152865003
2023-04-24,-0.2559360980413612
2023-04-25,-0.18204707170224416
2023-04-26,-0.23307982745397576
2023-04-27,0.3233749198614539
2023-04-28,0.5977215876457097
2023-05-04,0.3174951209214267
2023-05-05,0.04410396776252116
2023-05-08,-0.2540898400695454
2023-05-09,-0.422475106685633
2023-05-10,0.00021885429807885046
2023-05-11,-0.2123864755443703
2023-05-12,-0.11959733012364591
2023-05-15,-0.07429696903381112
2023-05-16,-0.27314510833880495
2023-05-17,-0.052424210514955404
2023-05-18,0.17846591530802056
2023-05-19,0.2363626419251585
2023-05-22,0.44746061957090955
2023-05-23,0.3032558180395686
2023-05-24,0.29184220648814707
2023-05-25,-0.32209697608666754
2023-05-26,-0.13407760263879048
2023-05-29,-0.2248850952068286
2023-05-30,-0.46607572773035666
2023-05-31,-0.2752394017934013
2023-06-01,0.5460623278357105
2023-06-02,-0.3983366163274239
2023-06-05,0.3325309114782799
2023-06-06,0.28823111056984607
2023-06-07,-0.18393697341065762
2023-06-08,0.1706062595753994
2023-06-09,0.4827624062243596
2023-06-12,0.3361602018491143
2023-06-13,0.2917487432658667
2023-06-14,0.16821714011221098
2023-06-15,-0.16492476084882654
2023-06-16,-0.5964105966987898
2023-06-19,-0.3025495130758289
2023-06-20,0.13032060400481454
2023-06-21,-0.20779078673815515
2023-06-26,-0.24666229081817836
2023-06-27,-0.5194549405091426
2023-06-28,0.35935875744547247
2023-06-29,0.42569490041584584
2023-06-30,0.010176168070904913
2023-07-03,-0.04996169450957991
2023-07-04,-0.044101554214607756
2023-07-05,-0.07725979426570365
2023-07-06,-0.294793926402334
2023-07-07,0.05022980958634273
2023-07-10,0.29031022640159515
2023-07-11,-0.0055807846010106875
2023-07-12,0.06675056091404939
2023-07-13,0.05920008763032906
2023-07-14,0.13208579636980536
2023-07-17,-0.2846355893602848
2023-07-18,0.10101784197349443
2023-07-19,-0.1711440610976611
2023-07-20,-0.13034913303405404
2023-07-21,0.05045419842879841
2023-07-24,0.39194440412204795
2023-07-25,-0.07846355923541876
2023-07-26,0.32457868436855236
2023-07-27,0.23422536858897874
2023-07-28,-0.007112375533428164
2023-07-31,-0.05701154464954055
2023-08-01,0.24543166648429807
2023-08-02,0.5492148610288753
2023-08-03,-0.0285589232957654
2023-08-04,-0.025495130758288652
2023-08-07,-0.12660028449502134
2023-08-08,-0.13360323886639675
2023-08-09,0.09428291210363397
2023-08-10,-0.13219522950681434
2023-08-11,0.08273145108338804
2023-08-14,0.17398916697268613
2023-08-15,-0.5024894683890406
2023-08-16,0.20353449721333097
2023-08-17,0.031185031185031187
2023-08-18,0.0322792428055586
2023-08-21,0.4541226685136147
2023-08-22,-0.2758507495349601
2023-08-23,-0.28354125799019525
2023-08-24,-0.12474694990494478
2023-08-25,-0.09476391106814225
2023-08-28,0.1086552139183718
2023-08-29,0.21851406061932377
2023-08-30,-0.017728168089297437
2023-08-31,-0.09607703685661537
2023-09-01,-0.2196443231742501
2023-09-04,0.4527248850952068
2023-09-05,0.32523528124316037
2023-09-06,0.3509136667031404
2023-09-07,0.0316244460723939
2023-09-08,-0.22105493675808352
2023-09-11,-0.008978922093840496
2023-09-12,-0.1019916830816371
2023-09-13,0.0749616984022762
2023-09-14,0.03831837666293081
2023-09-15,-0.24467910525215483
2023-09-18,0.012098983527803945
2023-09-19,-0.17666375204402385
2023-09-20,0.43531086857440077
2023-09-21,0.49250465039938723
2023-09-22,-0.01849420015451293
2023-09-25,0.38649669040725
2023-09-26,0.1861457649376231
2023-09-27,0.22881216864143816
2023-09-28,0.39695743536063305
2023-10-09,0.13056087570846053
2023-10-10,0.615923400911834
2023-10-11,-0.37021230028452606
2023-10-12,0.09751026006390473
2023-10-13,-0.22504924491135914
2023-10-16,-0.34768809901574116
2023-10-17,-0.34241628570101157
2023-10-18,0.23909832065114414
2023-10-19,0.055038844512528724
2023-10-20,-0.08907369931809214
2023-10-23,0.3532308370992646
2023-10-24,0.13876121772735145
2023-10-25,0.1027464711675238
2023-10-26,-0.5028177498361589
2023-10-27,-0.03644721857015417
2023-10-30,-0.2026161825676024
2023-10-31,0.11107463406408653
2023-11-01,-0.1899655307324422
2023-11-02,0.24083597767808293
2023-11-03,-0.08808885497673732
2023-11-06,-0.336399011651317
2023-11-07,0.12657327426140014
2023-11-08,-0.1670406677872459
2023-11-09,-0.06106369008535785
2023-11-10,-0.10821752927016084
2023-11-13,0.2931392931392931
2023-11-14,-0.3808898425983599
2023-11-15,-0.25856220593062695
2023-11-16,0.53160401307478
2023-11-17,-0.38737210759956536
2023-11-20,-0.3382578264946714
2023-11-21,-0.24195666447800393
2023-11-22,0.3827761673399095
2023-11-23,-0.30106703552033676
2023-11-24,0.04847357478936427
2023-11-27,0.02221371125500332
2023-11-28,-0.23559665188188253
2023-11-29,-0.09705657074078126
2023-11-30,-0.11785303951546097
2023-12-01,-0.04946377792804642
2023-12-04,0.2362661428023279
2023-12-05,0.0029548563655728715
2023-12-06,-0.3908926860832465
2023-12-07,0.03579442838265788
2023-12-08,-0.08961593172119488
2023-12-11,0.28225894882849195
2023-12-12,0.038587851013551625
2023-12-13,-0.20168527029984679
2023-12-14,-0.1997045469969511
2023-12-15,-0.14031631557790158
2023-12-18,0.32216748768472914
2023-12-19,-0.008207485275671418
2023-12-20,0.051537367326841006
2023-12-21,0.10515949022688767
2023-12-22,0.20802542624491532
2023-12-25,-0.08207485275671418
2023-12-26,0.07363408129851774
2023-12-27,-0.05504486791550298
2023-12-28,-0.012585499485582961
2023-12-29,0.214926679798643
2024-01-02,0.1730274389983895
2024-01-03,0.22004595688806217
2024-01-04,0.20222137142485783
2024-01-05,-0.15410715839872993
2024-01-08,0.03832047325564229
2024-01-09,0.12858393521558326
2024-01-10,0.15100946567440682
2024-01-11,-0.15570631360105044
2024-01-12,0.11678432817599138
2024-01-15,-0.11677718981935019
2024-01-16,-0.08688515633730363
2024-01-17,-0.14773473407747867
2024-01-18,-0.22748659590764853
2024-01-19,0.1852500273552905
2024-01-22,0.1940037203195098
2024-01-23,0.09719258052509873
2024-01-24,-0.11753118914761472
2024-01-25,0.08427273924116004
2024-01-26,-0.03928434650515367
2024-01-29,-0.063792537476748
2024-01-30,-0.006237347495247238
2024-01-31,0.08961593172119488
2024-02-01,-0.5589844604946377
2024-02-02,-0.2997045628624576
2024-02-05,0.4347778533365673
2024-02-06,0.19052309153258587
2024-02-07,-0.10243502067319285
2024-02-08,-0.15606019175210792
2024-02-19,-0.33311443162671345
2024-02-20,-0.17271384655766753
2024-02-21,0.23295765401028556
2024-02-22,0.000984790458474669
2024-02-23,-0.3296859612649086
2024-02-26,-0.7335996071603068
2024-02-27,0.7621183936973411
2024-02-28,-0.3592296750191487
2024-02-29,-0.23733450049239524
2024-03-01,0.1930294909055461
2024-03-04,0.3432917507970832
2024-03-05,0.3273032002076782
2024-03-06,0.25912348892535897
2024-03-07,0.3098052090172904
2024-03-08,0.37095803524365156
2024-03-11,0.0039393773654193085
2024-03-12,0.27597526987743043
2024-03-13,-0.13973082394135025
2024-03-14,0.6171610085466253
2024-03-15,0.07017736983125328
2024-03-18,0.6060838166101323
2024-03-19,0.20253857095962358
2024-03-20,-0.17690885846633347
2024-03-21,-0.09837500698644329
2024-03-22,-0.6872743188532662
2024-03-25,-0.49056190914374337
2024-03-26,-0.6853422344339203
2024-03-27,0.7647063411476619
2024-03-28,0.1919352194151519
2024-03-29,0.4159325934988553
2024-04-01,-0.24406260260479368
2024-04-02,-0.098046725539325
2024-04-03,-0.06554327606959186
2024-04-08,0.13886305213103062
2024-04-09,-0.03621840463945727
2024-04-10,0.35020265089275926
2024-04-11,0.3175176608769287
2024-04-12,0.03304699900990642
2024-04-15,0.008425429478061058
2024-04-16,0.4149477491575005
2024-04-17,-0.021450068431566025
2024-04-18,0.36623262939052414
2024-04-19,-0.29795382426961375
2024-04-22,-0.4823169191375028
2024-04-23,0.007879185817465528
2024-04-24,0.026821391468283346
2024-04-25,-0.09578020515756461
2024-04-26,0.21327649995910294
2024-04-29,0.10888377697447693
2024-04-30,0.24904214559386978
2024-05-06,-0.05017530922685759
2024-05-07,-0.2164469007999831
2024-05-08,0.076047707626655
2024-05-09,-0.08086666314013526
2024-05-10,-0.4804071918966671
2024-05-13,0.16483336686682337
2024-05-14,-0.01105214205298195
2024-05-15,-0.12255840692415627
2024-05-16,-0.013681388352159974
2024-05-17,-0.263514993917557
2024-05-20,0.4085362572146191
2024-05-21,-0.009961140739606408
2024-05-22,0.3436918700076595
2024-05-23,-0.1630464520687436
2024-05-24,0.1954368881844135
2024-05-27,0.11074027482789835
2024-05-28,-0.17509301816590062
2024-05-29,-0.12646382914746895
2024-05-30,-0.12627892999149673
2024-05-31,-0.24151893337875763
2024-06-03,-0.12655319287054614
2024-06-04,-0.4762790761848439
2024-06-05,0.47019220684673096
2024-06-06,0.110205198523403
2024-06-07,0.23636264192515852
2024-06-11,0.07315337294362291
2024-06-12,0.26077916549233315
2024-06-13,0.0682862774935862
2024-06-14,0.12190851389800829
2024-06-17,0.3761011112485046
2024-06-18,-0.20669657511762773
2024-06-19,-0.4211620527410001
2024-06-20,0.35476281718581665
2024-06-21,-0.3848342269394901
2024-06-24,-0.5349091736997587
2024-06-25,0.43562513946204856
2024-06-26,0.24446025095407597
2024-06-27,0.2615308862042263
2024-06-28,-0.3389144232873714
2024-07-01,0.610460663092242
2024-07-02,0.015869541805153514
2024-07-03,0.41415909836962467
2024-07-04,-0.4060653115508867
2024-07-05,0.258357498882083
2024-07-08,-0.004598205199551696
2024-07-09,-0.4186911821962513
