trade_date,gross_ret,net_ret,turnover,rebalanced,holdings,weights
2022-04-27,0.015943783878246513,0.015943783878246513,0.0,0,"159886.SZ,512580.SH,515700.SH,510650.SH,512700.SH","0.1984,0.1973,0.1514,0.2189,0.2340"
2022-04-28,0.009139915146185753,0.009139915146185753,0.0,0,"159886.SZ,512580.SH,515700.SH,510650.SH,512700.SH","0.1984,0.1973,0.1514,0.2189,0.2340"
2022-04-29,-0.006732357532511484,-0.006732357532511484,0.0,0,"159886.SZ,512580.SH,515700.SH,510650.SH,512700.SH","0.1984,0.1973,0.1514,0.2189,0.2340"
2022-05-05,-0.01380350966132988,-0.01540350966132988,1.6,1,"159611.SZ,159939.SZ,515700.SH,159944.SZ,159780.SZ","0.2687,0.1872,0.1462,0.1895,0.2083"
2022-05-06,0.00722979238457825,0.00722979238457825,0.0,0,"159611.SZ,159939.SZ,515700.SH,159944.SZ,159780.SZ","0.2687,0.1872,0.1462,0.1895,0.2083"
2022-05-09,0.032210115088175416,0.032210115088175416,0.0,0,"159611.SZ,159939.SZ,515700.SH,159944.SZ,159780.SZ","0.2687,0.1872,0.1462,0.1895,0.2083"
2022-05-10,0.01615148330217636,0.01615148330217636,0.0,0,"159611.SZ,159939.SZ,515700.SH,159944.SZ,159780.SZ","0.2687,0.1872,0.1462,0.1895,0.2083"
2022-05-11,0.008098117980686475,0.008098117980686475,0.0,0,"159611.SZ,159939.SZ,515700.SH,159944.SZ,159780.SZ","0.2687,0.1872,0.1462,0.1895,0.2083"
2022-05-12,0.005347977928851999,0.005347977928851999,0.0,0,"159611.SZ,159939.SZ,515700.SH,159944.SZ,159780.SZ","0.2687,0.1872,0.1462,0.1895,0.2083"
2022-05-13,-0.01004708062713731,-0.01004708062713731,0.0,0,"159611.SZ,159939.SZ,515700.SH,159944.SZ,159780.SZ","0.2687,0.1872,0.1462,0.1895,0.2083"
2022-05-16,0.013903946288118453,0.013903946288118453,0.0,0,"159611.SZ,159939.SZ,515700.SH,159944.SZ,159780.SZ","0.2687,0.1872,0.1462,0.1895,0.2083"
2022-05-17,-0.00882258415250322,-0.00882258415250322,0.0,0,"159611.SZ,159939.SZ,515700.SH,159944.SZ,159780.SZ","0.2687,0.1872,0.1462,0.1895,0.2083"
2022-05-18,0.02639043379884492,0.02639043379884492,0.0,0,"159611.SZ,159939.SZ,515700.SH,159944.SZ,159780.SZ","0.2687,0.1872,0.1462,0.1895,0.2083"
2022-05-19,0.013636052844340933,0.013636052844340933,0.0,0,"159611.SZ,159939.SZ,515700.SH,159944.SZ,159780.SZ","0.2687,0.1872,0.1462,0.1895,0.2083"
2022-05-20,0.0014139206325038951,0.0014139206325038951,0.0,0,"159611.SZ,159939.SZ,515700.SH,159944.SZ,159780.SZ","0.2687,0.1872,0.1462,0.1895,0.2083"
2022-05-23,-0.0379947612844968,-0.0379947612844968,0.0,0,"159611.SZ,159939.SZ,515700.SH,159944.SZ,159780.SZ","0.2687,0.1872,0.1462,0.1895,0.2083"
2022-05-24,0.014844664864105775,0.014844664864105775,0.0,0,"159611.SZ,159939.SZ,515700.SH,159944.SZ,159780.SZ","0.2687,0.1872,0.1462,0.1895,0.2083"
2022-05-25,0.005071704275452426,0.005071704275452426,0.0,0,"159611.SZ,159939.SZ,515700.SH,159944.SZ,159780.SZ","0.2687,0.1872,0.1462,0.1895,0.2083"
2022-05-26,-0.00348467670103435,-0.00348467670103435,0.0,0,"159611.SZ,159939.SZ,515700.SH,159944.SZ,159780.SZ","0.2687,0.1872,0.1462,0.1895,0.2083"
2022-05-27,0.0099211359514009,0.0099211359514009,0.0,0,"159611.SZ,159939.SZ,515700.SH,159944.SZ,159780.SZ","0.2687,0.1872,0.1462,0.1895,0.2083"
2022-05-30,0.014253976115540334,0.014253976115540334,0.0,0,"159611.SZ,159939.SZ,515700.SH,159944.SZ,159780.SZ","0.2687,0.1872,0.1462,0.1895,0.2083"
2022-05-31,0.0021850600482054075,0.0021850600482054075,0.0,0,"159611.SZ,159939.SZ,515700.SH,159944.SZ,159780.SZ","0.2687,0.1872,0.1462,0.1895,0.2083"
2022-06-01,0.013944455820824328,0.012744455820824329,1.2,1,"515250.SH,515790.SH,515700.SH,159930.SZ,159611.SZ","0.1889,0.1700,0.1732,0.2198,0.2481"
2022-06-02,0.031312697032879165,0.031312697032879165,0.0,0,"515250.SH,515790.SH,515700.SH,159930.SZ,159611.SZ","0.1889,0.1700,0.1732,0.2198,0.2481"
2022-06-06,-0.008548947807875894,-0.008548947807875894,0.0,0,"515250.SH,515790.SH,515700.SH,159930.SZ,159611.SZ","0.1889,0.1700,0.1732,0.2198,0.2481"
2022-06-07,0.014915658304748697,0.014915658304748697,0.0,0,"515250.SH,515790.SH,515700.SH,159930.SZ,159611.SZ","0.1889,0.1700,0.1732,0.2198,0.2481"
2022-06-08,-0.020217230512892505,-0.020217230512892505,0.0,0,"515250.SH,515790.SH,515700.SH,159930.SZ,159611.SZ","0.1889,0.1700,0.1732,0.2198,0.2481"
2022-06-09,0.02941051748058522,0.02941051748058522,0.0,0,"515250.SH,515790.SH,515700.SH,159930.SZ,159611.SZ","0.1889,0.1700,0.1732,0.2198,0.2481"
2022-06-10,-0.0053310245527794,-0.0053310245527794,0.0,0,"515250.SH,515790.SH,515700.SH,159930.SZ,159611.SZ","0.1889,0.1700,0.1732,0.2198,0.2481"
2022-06-13,0.017810407349489875,0.017810407349489875,0.0,0,"515250.SH,515790.SH,515700.SH,159930.SZ,159611.SZ","0.1889,0.1700,0.1732,0.2198,0.2481"
2022-06-14,-0.01441884571543485,-0.01441884571543485,0.0,0,"515250.SH,515790.SH,515700.SH,159930.SZ,159611.SZ","0.1889,0.1700,0.1732,0.2198,0.2481"
2022-06-15,-0.012272996774784046,-0.012272996774784046,0.0,0,"515250.SH,515790.SH,515700.SH,159930.SZ,159611.SZ","0.1889,0.1700,0.1732,0.2198,0.2481"
2022-06-16,0.021006774629770585,0.021006774629770585,0.0,0,"515250.SH,515790.SH,515700.SH,159930.SZ,159611.SZ","0.1889,0.1700,0.1732,0.2198,0.2481"
2022-06-17,0.002059620569576639,0.002059620569576639,0.0,0,"515250.SH,515790.SH,515700.SH,159930.SZ,159611.SZ","0.1889,0.1700,0.1732,0.2198,0.2481"
2022-06-20,-4.451422145202528e-05,-4.451422145202528e-05,0.0,0,"515250.SH,515790.SH,515700.SH,159930.SZ,159611.SZ","0.1889,0.1700,0.1732,0.2198,0.2481"
2022-06-21,-0.011921727778452872,-0.011921727778452872,0.0,0,"515250.SH,515790.SH,515700.SH,159930.SZ,159611.SZ","0.1889,0.1700,0.1732,0.2198,0.2481"
2022-06-22,0.026342425681633273,0.026342425681633273,0.0,0,"515250.SH,515790.SH,515700.SH,159930.SZ,159611.SZ","0.1889,0.1700,0.1732,0.2198,0.2481"
2022-06-23,0.00998038257555471,0.00998038257555471,0.0,0,"515250.SH,515790.SH,515700.SH,159930.SZ,159611.SZ","0.1889,0.1700,0.1732,0.2198,0.2481"
2022-06-24,0.008576251359636078,0.008576251359636078,0.0,0,"515250.SH,515790.SH,515700.SH,159930.SZ,159611.SZ","0.1889,0.1700,0.1732,0.2198,0.2481"
2022-06-27,0.015094955580357195,0.015094955580357195,0.0,0,"515250.SH,515790.SH,515700.SH,159930.SZ,159611.SZ","0.1889,0.1700,0.1732,0.2198,0.2481"
2022-06-28,-0.025973391886431656,-0.025973391886431656,0.0,0,"515250.SH,515790.SH,515700.SH,159930.SZ,159611.SZ","0.1889,0.1700,0.1732,0.2198,0.2481"
2022-06-29,0.009667693297994773,0.009667693297994773,0.0,0,"515250.SH,515790.SH,515700.SH,159930.SZ,159611.SZ","0.1889,0.1700,0.1732,0.2198,0.2481"
2022-06-30,-0.001000802100035512,-0.001000802100035512,0.0,0,"515250.SH,515790.SH,515700.SH,159930.SZ,159611.SZ","0.1889,0.1700,0.1732,0.2198,0.2481"
2022-07-01,0.026153447406644978,0.024553447406644977,1.6,1,"515790.SH,512660.SH,512580.SH,159886.SZ,159915.SZ","0.1751,0.1876,0.2193,0.2018,0.2162"
2022-07-04,-0.003243074004106127,-0.003243074004106127,0.0,0,"515790.SH,512660.SH,512580.SH,159886.SZ,159915.SZ","0.1751,0.1876,0.2193,0.2018,0.2162"
2022-07-05,-0.005343726683933895,-0.005343726683933895,0.0,0,"515790.SH,512660.SH,512580.SH,159886.SZ,159915.SZ","0.1751,0.1876,0.2193,0.2018,0.2162"
2022-07-06,0.03173328194798944,0.03173328194798944,0.0,0,"515790.SH,512660.SH,512580.SH,159886.SZ,159915.SZ","0.1751,0.1876,0.2193,0.2018,0.2162"
2022-07-07,-0.026942027159259696,-0.026942027159259696,0.0,0,"515790.SH,512660.SH,512580.SH,159886.SZ,159915.SZ","0.1751,0.1876,0.2193,0.2018,0.2162"
2022-07-08,-0.017228413718570236,-0.017228413718570236,0.0,0,"515790.SH,512660.SH,512580.SH,159886.SZ,159915.SZ","0.1751,0.1876,0.2193,0.2018,0.2162"
2022-07-11,-0.013178814333124188,-0.013178814333124188,0.0,0,"515790.SH,512660.SH,512580.SH,159886.SZ,159915.SZ","0.1751,0.1876,0.2193,0.2018,0.2162"
2022-07-12,0.014042054262609243,0.014042054262609243,0.0,0,"515790.SH,512660.SH,512580.SH,159886.SZ,159915.SZ","0.1751,0.1876,0.2193,0.2018,0.2162"
2022-07-13,0.02814507185143201,0.02814507185143201,0.0,0,"515790.SH,512660.SH,512580.SH,159886.SZ,159915.SZ","0.1751,0.1876,0.2193,0.2018,0.2162"
2022-07-14,-0.010735732753887976,-0.010735732753887976,0.0,0,"515790.SH,512660.SH,512580.SH,159886.SZ,159915.SZ","0.1751,0.1876,0.2193,0.2018,0.2162"
2022-07-15,0.0028742377568035256,0.0028742377568035256,0.0,0,"515790.SH,512660.SH,512580.SH,159886.SZ,159915.SZ","0.1751,0.1876,0.2193,0.2018,0.2162"
2022-07-18,-0.013624460009688966,-0.013624460009688966,0.0,0,"515790.SH,512660.SH,512580.SH,159886.SZ,159915.SZ","0.1751,0.1876,0.2193,0.2018,0.2162"
2022-07-19,0.006751761352655561,0.006751761352655561,0.0,0,"515790.SH,512660.SH,512580.SH,159886.SZ,159915.SZ","0.1751,0.1876,0.2193,0.2018,0.2162"
2022-07-20,-0.0043310917579460146,-0.0043310917579460146,0.0,0,"515790.SH,512660.SH,512580.SH,159886.SZ,159915.SZ","0.1751,0.1876,0.2193,0.2018,0.2162"
2022-07-21,-0.0021608709664618347,-0.0021608709664618347,0.0,0,"515790.SH,512660.SH,512580.SH,159886.SZ,159915.SZ","0.1751,0.1876,0.2193,0.2018,0.2162"
2022-07-22,-0.027347925296419977,-0.027347925296419977,0.0,0,"515790.SH,512660.SH,512580.SH,159886.SZ,159915.SZ","0.1751,0.1876,0.2193,0.2018,0.2162"
2022-07-25,0.0182825707694238,0.0182825707694238,0.0,0,"515790.SH,512660.SH,512580.SH,159886.SZ,159915.SZ","0.1751,0.1876,0.2193,0.2018,0.2162"
2022-07-26,0.02116288102898317,0.02116288102898317,0.0,0,"515790.SH,512660.SH,512580.SH,159886.SZ,159915.SZ","0.1751,0.1876,0.2193,0.2018,0.2162"
2022-07-27,-0.006096819027811764,-0.006096819027811764,0.0,0,"515790.SH,512660.SH,512580.SH,159886.SZ,159915.SZ","0.1751,0.1876,0.2193,0.2018,0.2162"
2022-07-28,-0.014047504875940621,-0.014047504875940621,0.0,0,"515790.SH,512660.SH,512580.SH,159886.SZ,159915.SZ","0.1751,0.1876,0.2193,0.2018,0.2162"
2022-07-29,0.011770722724497177,0.011770722724497177,0.0,0,"515790.SH,512660.SH,512580.SH,159886.SZ,159915.SZ","0.1751,0.1876,0.2193,0.2018,0.2162"
2022-08-01,-0.025781282380573603,-0.027781282380573605,2.0,1,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-02,-0.003584424333818897,-0.003584424333818897,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-03,0.0015084574613193963,0.0015084574613193963,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-04,0.004831399152370149,0.004831399152370149,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-05,0.008272499493602174,0.008272499493602174,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-08,0.006815535064553945,0.006815535064553945,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-09,-0.001696382862382714,-0.001696382862382714,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-10,0.012352924731343319,0.012352924731343319,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-11,0.003249628944700179,0.003249628944700179,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-12,0.007362869649772291,0.007362869649772291,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-15,0.005428110300630436,0.005428110300630436,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-16,0.004458273307757284,0.004458273307757284,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-17,-0.004422769232507401,-0.004422769232507401,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-18,0.008601622663716802,0.008601622663716802,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-19,0.0015926778226352275,0.0015926778226352275,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-22,0.007665746095727787,0.007665746095727787,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-23,-0.013517178625102488,-0.013517178625102488,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-24,0.012049299171083085,0.012049299171083085,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-25,-0.01670813349194343,-0.01670813349194343,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-26,0.015915991420801363,0.015915991420801363,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-29,-0.011785766581282778,-0.011785766581282778,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-30,-0.005848161655433891,-0.005848161655433891,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-08-31,0.013856110072850784,0.013856110072850784,0.0,0,"515220.SH,516950.SH,159730.SZ,512200.SH,159930.SZ","0.1198,0.2470,0.3333,0.1661,0.1339"
2022-09-01,0.006016041231854301,0.004416041231854301,1.6,1,"512480.SH,159930.SZ,159611.SZ,515250.SH,512880.SH","0.1508,0.1714,0.2343,0.2131,0.2303"
2022-09-02,0.01449950236092815,0.01449950236092815,0.0,0,"512480.SH,159930.SZ,159611.SZ,515250.SH,512880.SH","0.1508,0.1714,0.2343,0.2131,0.2303"
2022-09-05,0.014658109964839898,0.014658109964839898,0.0,0,"512480.SH,159930.SZ,159611.SZ,515250.SH,512880.SH","0.1508,0.1714,0.2343,0.2131,0.2303"
2022-09-06,0.008599518667938049,0.008599518667938049,0.0,0,"512480.SH,159930.SZ,159611.SZ,515250.SH,512880.SH","0.1508,0.1714,0.2343,0.2131,0.2303"
2022-09-07,-0.006187215894240671,-0.006187215894240671,0.0,0,"512480.SH,159930.SZ,159611.SZ,515250.SH,512880.SH","0.1508,0.1714,0.2343,0.2131,0.2303"
2022-09-08,0.007144127499946937,0.007144127499946937,0.0,0,"512480.SH,159930.SZ,159611.SZ,515250.SH,512880.SH","0.1508,0.1714,0.2343,0.2131,0.2303"
2022-09-09,-0.019289215085192973,-0.019289215085192973,0.0,0,"512480.SH,159930.SZ,159611.SZ,515250.SH,512880.SH","0.1508,0.1714,0.2343,0.2131,0.2303"
2022-09-13,0.003605896023505332,0.003605896023505332,0.0,0,"512480.SH,159930.SZ,159611.SZ,515250.SH,512880.SH","0.1508,0.1714,0.2343,0.2131,0.2303"
2022-09-14,-0.029387491005544948,-0.029387491005544948,0.0,0,"512480.SH,159930.SZ,159611.SZ,515250.SH,512880.SH","0.1508,0.1714,0.2343,0.2131,0.2303"
2022-09-15,-0.029845862060198708,-0.029845862060198708,0.0,0,"512480.SH,159930.SZ,159611.SZ,515250.SH,512880.SH","0.1508,0.1714,0.2343,0.2131,0.2303"
2022-09-16,-0.0008217130714445085,-0.0008217130714445085,0.0,0,"512480.SH,159930.SZ,159611.SZ,515250.SH,512880.SH","0.1508,0.1714,0.2343,0.2131,0.2303"
2022-09-19,-0.005133597745522227,-0.005133597745522227,0.0,0,"512480.SH,159930.SZ,159611.SZ,515250.SH,512880.SH","0.1508,0.1714,0.2343,0.2131,0.2303"
2022-09-20,0.002111328492630903,0.002111328492630903,0.0,0,"512480.SH,159930.SZ,159611.SZ,515250.SH,512880.SH","0.1508,0.1714,0.2343,0.2131,0.2303"
2022-09-21,0.005262635957299105,0.005262635957299105,0.0,0,"512480.SH,159930.SZ,159611.SZ,515250.SH,512880.SH","0.1508,0.1714,0.2343,0.2131,0.2303"
2022-09-22,-0.022612122797109616,-0.022612122797109616,0.0,0,"512480.SH,159930.SZ,159611.SZ,515250.SH,512880.SH","0.1508,0.1714,0.2343,0.2131,0.2303"
2022-09-23,-0.004923412552331598,-0.004923412552331598,0.0,0,"512480.SH,159930.SZ,159611.SZ,515250.SH,512880.SH","0.1508,0.1714,0.2343,0.2131,0.2303"
2022-09-26,0.009614718430522742,0.009614718430522742,0.0,0,"512480.SH,159930.SZ,159611.SZ,515250.SH,512880.SH","0.1508,0.1714,0.2343,0.2131,0.2303"
2022-09-27,-0.016493190107954397,-0.016493190107954397,0.0,0,"512480.SH,159930.SZ,159611.SZ,515250.SH,512880.SH","0.1508,0.1714,0.2343,0.2131,0.2303"
2022-09-28,-0.008377601411052272,-0.008377601411052272,0.0,0,"512480.SH,159930.SZ,159611.SZ,515250.SH,512880.SH","0.1508,0.1714,0.2343,0.2131,0.2303"
2022-09-29,-0.007580430190049496,-0.007580430190049496,0.0,0,"512480.SH,159930.SZ,159611.SZ,515250.SH,512880.SH","0.1508,0.1714,0.2343,0.2131,0.2303"
2022-09-30,-0.026876283782433594,-0.026876283782433594,0.0,0,"512480.SH,159930.SZ,159611.SZ,515250.SH,512880.SH","0.1508,0.1714,0.2343,0.2131,0.2303"
2022-10-10,0.011741416008678472,0.010541416008678473,1.2,1,"515790.SH,159611.SZ,515250.SH,512660.SH,512100.SH","0.1460,0.2249,0.1712,0.2057,0.2522"
2022-10-11,0.02140512845187069,0.02140512845187069,0.0,0,"515790.SH,159611.SZ,515250.SH,512660.SH,512100.SH","0.1460,0.2249,0.1712,0.2057,0.2522"
2022-10-12,0.023008377478177515,0.023008377478177515,0.0,0,"515790.SH,159611.SZ,515250.SH,512660.SH,512100.SH","0.1460,0.2249,0.1712,0.2057,0.2522"
2022-10-13,0.012518733466182663,0.012518733466182663,0.0,0,"515790.SH,159611.SZ,515250.SH,512660.SH,512100.SH","0.1460,0.2249,0.1712,0.2057,0.2522"
2022-10-14,0.01020246154088488,0.01020246154088488,0.0,0,"515790.SH,159611.SZ,515250.SH,512660.SH,512100.SH","0.1460,0.2249,0.1712,0.2057,0.2522"
2022-10-17,-0.005877096622523702,-0.005877096622523702,0.0,0,"515790.SH,159611.SZ,515250.SH,512660.SH,512100.SH","0.1460,0.2249,0.1712,0.2057,0.2522"
2022-10-18,-0.012161688072653828,-0.012161688072653828,0.0,0,"515790.SH,159611.SZ,515250.SH,512660.SH,512100.SH","0.1460,0.2249,0.1712,0.2057,0.2522"
2022-10-19,-0.0038715538582523397,-0.0038715538582523397,0.0,0,"515790.SH,159611.SZ,515250.SH,512660.SH,512100.SH","0.1460,0.2249,0.1712,0.2057,0.2522"
2022-10-20,0.007734860927961146,0.007734860927961146,0.0,0,"515790.SH,159611.SZ,515250.SH,512660.SH,512100.SH","0.1460,0.2249,0.1712,0.2057,0.2522"
2022-10-21,-0.009287994517562103,-0.009287994517562103,0.0,0,"515790.SH,159611.SZ,515250.SH,512660.SH,512100.SH","0.1460,0.2249,0.1712,0.2057,0.2522"
2022-10-24,0.007137342199930619,0.007137342199930619,0.0,0,"515790.SH,159611.SZ,515250.SH,512660.SH,512100.SH","0.1460,0.2249,0.1712,0.2057,0.2522"
2022-10-25,0.022318128017751956,0.022318128017751956,0.0,0,"515790.SH,159611.SZ,515250.SH,512660.SH,512100.SH","0.1460,0.2249,0.1712,0.2057,0.2522"
2022-10-26,-0.022057192279421878,-0.022057192279421878,0.0,0,"515790.SH,159611.SZ,515250.SH,512660.SH,512100.SH","0.1460,0.2249,0.1712,0.2057,0.2522"
2022-10-27,-0.03333102092174435,-0.03333102092174435,0.0,0,"515790.SH,159611.SZ,515250.SH,512660.SH,512100.SH","0.1460,0.2249,0.1712,0.2057,0.2522"
2022-10-28,0.019413345338789943,0.019413345338789943,0.0,0,"515790.SH,159611.SZ,515250.SH,512660.SH,512100.SH","0.1460,0.2249,0.1712,0.2057,0.2522"
2022-10-31,0.013561890764351507,0.013561890764351507,0.0,0,"515790.SH,159611.SZ,515250.SH,512660.SH,512100.SH","0.1460,0.2249,0.1712,0.2057,0.2522"
2022-11-01,0.011632309422189223,0.010032309422189222,1.6,1,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-11-02,0.005579966288432621,0.005579966288432621,0.0,0,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-11-03,0.03922528132001415,0.03922528132001415,0.0,0,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-11-04,0.003988181221898221,0.003988181221898221,0.0,0,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-11-07,-0.012335864710465744,-0.012335864710465744,0.0,0,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-11-08,-0.02066191050232483,-0.02066191050232483,0.0,0,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-11-09,0.017295242546858304,0.017295242546858304,0.0,0,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-11-10,-0.009498563087719228,-0.009498563087719228,0.0,0,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-11-11,-0.01798460636625967,-0.01798460636625967,0.0,0,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-11-14,0.018125635963991114,0.018125635963991114,0.0,0,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-11-15,-0.01610939046480993,-0.01610939046480993,0.0,0,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-11-16,-0.01360913919793455,-0.01360913919793455,0.0,0,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-11-17,-0.006964151755638175,-0.006964151755638175,0.0,0,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-11-18,0.00605511331367631,0.00605511331367631,0.0,0,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-11-21,-0.013711924522164005,-0.013711924522164005,0.0,0,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-11-22,0.013725071260970004,0.013725071260970004,0.0,0,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-11-23,-0.0023230483037181894,-0.0023230483037181894,0.0,0,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-11-24,-0.014542014660966648,-0.014542014660966648,0.0,0,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-11-25,-0.00030879983185380763,-0.00030879983185380763,0.0,0,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-11-28,0.013473913609668528,0.013473913609668528,0.0,0,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-11-29,0.014382787233347152,0.014382787233347152,0.0,0,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-11-30,-0.006596158486890182,-0.006596158486890182,0.0,0,"515790.SH,510660.SH,515220.SH,515700.SH,159886.SZ","0.1773,0.1718,0.2845,0.1704,0.1960"
2022-12-01,0.0007186316484125055,-0.0012813683515874945,2.0,1,"512880.SH,512200.SH,512700.SH,516950.SH,510650.SH","0.2224,0.1155,0.2451,0.2441,0.1729"
2022-12-02,0.021415880174803642,0.021415880174803642,0.0,0,"512880.SH,512200.SH,512700.SH,516950.SH,510650.SH","0.2224,0.1155,0.2451,0.2441,0.1729"
2022-12-05,0.0007477553073954345,0.0007477553073954345,0.0,0,"512880.SH,512200.SH,512700.SH,516950.SH,510650.SH","0.2224,0.1155,0.2451,0.2441,0.1729"
2022-12-06,-0.011343894097262167,-0.011343894097262167,0.0,0,"512880.SH,512200.SH,512700.SH,516950.SH,510650.SH","0.2224,0.1155,0.2451,0.2441,0.1729"
2022-12-07,0.0063726608589498865,0.0063726608589498865,0.0,0,"512880.SH,512200.SH,512700.SH,516950.SH,510650.SH","0.2224,0.1155,0.2451,0.2441,0.1729"
2022-12-08,0.0021865364664360953,0.0021865364664360953,0.0,0,"512880.SH,512200.SH,512700.SH,516950.SH,510650.SH","0.2224,0.1155,0.2451,0.2441,0.1729"
2022-12-09,-0.018540292337444055,-0.018540292337444055,0.0,0,"512880.SH,512200.SH,512700.SH,516950.SH,510650.SH","0.2224,0.1155,0.2451,0.2441,0.1729"
